comment_id,text,target,aspect,sentiment,opinion_span,intensity
UgyfFS5u7T4t_Iup1Sp4AaABAg,"chỉ là ý kiến của cá nhân mình thôi nha. Mình thấy là đa số fan ở trường quay sẽ luôn vote cho thần tượng của mình chứ k nhìn vào sự cố gắng và nỗ lực của các anh. Bởi những người vô cùng giỏi và tài năng như GTK, Vũ Thịnh hay Lou Hoàng lại phải chia tay ct. Thực sự quá tiếc. Sự bất công của khán giả đã cướp đi cơ hội của Lou và phủ nhận sự cố gắng của GTK, mong rằng các anh sẽ gặt hái được nhiều thành công trong tương lai!",GTK,STAGE_PRODUCTION,negative,phủ nhận sự cố gắng của GTK,moderate
UgyfFS5u7T4t_Iup1Sp4AaABAg,"chỉ là ý kiến của cá nhân mình thôi nha. Mình thấy là đa số fan ở trường quay sẽ luôn vote cho thần tượng của mình chứ k nhìn vào sự cố gắng và nỗ lực của các anh. Bởi những người vô cùng giỏi và tài năng như GTK, Vũ Thịnh hay Lou Hoàng lại phải chia tay ct. Thực sự quá tiếc. Sự bất công của khán giả đã cướp đi cơ hội của Lou và phủ nhận sự cố gắng của GTK, mong rằng các anh sẽ gặt hái được nhiều thành công trong tương lai!",Rap Việt,SHOW_FORMAT,negative,khán giả đã cướp đi cơ hội của Lou và phủ nhận sự cố gắng của GTK,moderate
Ugye2VLkL-7yGQ9mNcV4AaABAg,"thích nhất bài của team Atus với team HURRYKNG, 2 cung bậc cảm xúc khác nhau nhưng thật sự rất tuyệt vời!!
mình là fan của GERDNANG, cũng như team HURRYKNG nhm công nhận Bao Lời Con Chưa Nói đã thật sự chạm đến trái tim mình ạ🥰😘💘💝💖💗💓💞💕:hands-yellow-heart-red::hands-yellow-heart-red::hands-yellow-heart-red::hands-yellow-heart-red::hands-yellow-heart-red::hands-yellow-heart-red::hands-yellow-heart-red::hands-yellow-heart-red:",team Atus,PERFORMANCE,positive,2 cung bậc cảm xúc khác nhau nhưng thật sự rất tuyệt vời!!,strong
Ugye2VLkL-7yGQ9mNcV4AaABAg,"thích nhất bài của team Atus với team HURRYKNG, 2 cung bậc cảm xúc khác nhau nhưng thật sự rất tuyệt vời!!
mình là fan của GERDNANG, cũng như team HURRYKNG nhm công nhận Bao Lời Con Chưa Nói đã thật sự chạm đến trái tim mình ạ🥰😘💘💝💖💗💓💞💕:hands-yellow-heart-red::hands-yellow-heart-red::hands-yellow-heart-red::hands-yellow-heart-red::hands-yellow-heart-red::hands-yellow-heart-red::hands-yellow-heart-red::hands-yellow-heart-red:",team HURRYKNG,PERFORMANCE,positive,2 cung bậc cảm xúc khác nhau nhưng thật sự rất tuyệt vời!!,strong
Ugye2VLkL-7yGQ9mNcV4AaABAg,"thích nhất bài của team Atus với team HURRYKNG, 2 cung bậc cảm xúc khác nhau nhưng thật sự rất tuyệt vời!!
mình là fan của GERDNANG, cũng như team HURRYKNG nhm công nhận Bao Lời Con Chưa Nói đã thật sự chạm đến trái tim mình ạ🥰😘💘💝💖💗💓💞💕:hands-yellow-heart-red::hands-yellow-heart-red::hands-yellow-heart-red::hands-yellow-heart-red::hands-yellow-heart-red::hands-yellow-heart-red::hands-yellow-heart-red::hands-yellow-heart-red:",GERDNANG,PERSONALITY,positive,mình là fan của GERDNANG,moderate
Ugye2VLkL-7yGQ9mNcV4AaABAg,"thích nhất bài của team Atus với team HURRYKNG, 2 cung bậc cảm xúc khác nhau nhưng thật sự rất tuyệt vời!!
mình là fan của GERDNANG, cũng như team HURRYKNG nhm công nhận Bao Lời Con Chưa Nói đã thật sự chạm đến trái tim mình ạ🥰😘💘💝💖💗💓💞💕:hands-yellow-heart-red::hands-yellow-heart-red::hands-yellow-heart-red::hands-yellow-heart-red::hands-yellow-heart-red::hands-yellow-heart-red::hands-yellow-heart-red::hands-yellow-heart-red:",Bao Lời Con Chưa Nói,PERFORMANCE,positive,Bao Lời Con Chưa Nói đã thật sự chạm đến trái tim mình,strong
Ugxk_GFTdifA8xA8Uyh4AaABAg,"Dù lúc đấu giá bị thất thế nhg team Negav thắng lớn ngoài chương trình luôn. 2 bài quá ư là trending và hot. Team tiểu học quá giỏi. Thật sự rất respect họ. Họ đã chinh phục demo khó nhằn của chương trình đưa ra để tạo nên Hào Quang, Catch Me If You Can rát vàng lỗ tai, chạm đến cảm xúc. Chỉ có duy nhất 2 bài này trong các bài của live stage 2 là mình replay đến tận bây giờ và nằm trong list yêu thích. Ấn tượng quá sâu đậm.",,,,,
UgwdggaNhXPrIzYQAGZ4AaABAg,"Nghe đi nghe lại vẫn thấy regret quá đỉnh, để lại chút bồi hồi nuối tiếc như đúng tên gọi của nó, phần chorus để lại ấn tượng đúng nghĩa là phần cao trào của bài hát, vocal toàn quái vật, mình vẫn thích giọng hát của Ali từ thời The Voice, Quân AP quá đàn ông, còn bài Ngáo ngơ thật được mỗi visual của 4 AT còn lại không nhớ gì :))) rap của HTH quá một màu, thua rap của HurryKang, phần hát thì thua hẳn team Regret luôn rồi",,,,,
UgyjSbL2BBjwNYIO2_V4AaABAg,"Ê t thấy ông Ali Hoàng Dương kì kì với cả hơn thua kiểu gì ấy :)) so với dàn ca sĩ trẻ thì ông ấy dc mỗi giọng hát nhưng cứ bảo mình thiếu may mắn chứ ko tự nhìn nhận lại chính mình. Tính tình thì ganh đua với cả thảo mai. T chỉ thấy thương Quang Trung, một người rất thật tình, hài hước, biết người biết ta. Thiếu Quang Trung thì chương trình sẽ nhạt đi rất nhiều đấy vì ko còn ai quăng miếng cùng Atus nữa :face-pink-tears:",Ali Hoàng Dương,PERSONALITY,negative,kì kì với cả hơn thua,moderate
UgyjSbL2BBjwNYIO2_V4AaABAg,"Ê t thấy ông Ali Hoàng Dương kì kì với cả hơn thua kiểu gì ấy :)) so với dàn ca sĩ trẻ thì ông ấy dc mỗi giọng hát nhưng cứ bảo mình thiếu may mắn chứ ko tự nhìn nhận lại chính mình. Tính tình thì ganh đua với cả thảo mai. T chỉ thấy thương Quang Trung, một người rất thật tình, hài hước, biết người biết ta. Thiếu Quang Trung thì chương trình sẽ nhạt đi rất nhiều đấy vì ko còn ai quăng miếng cùng Atus nữa :face-pink-tears:",Ali Hoàng Dương,PERSONALITY,negative,ganh đua với cả thảo mai,moderate
UgyjSbL2BBjwNYIO2_V4AaABAg,"Ê t thấy ông Ali Hoàng Dương kì kì với cả hơn thua kiểu gì ấy :)) so với dàn ca sĩ trẻ thì ông ấy dc mỗi giọng hát nhưng cứ bảo mình thiếu may mắn chứ ko tự nhìn nhận lại chính mình. Tính tình thì ganh đua với cả thảo mai. T chỉ thấy thương Quang Trung, một người rất thật tình, hài hước, biết người biết ta. Thiếu Quang Trung thì chương trình sẽ nhạt đi rất nhiều đấy vì ko còn ai quăng miếng cùng Atus nữa :face-pink-tears:",Quang Trung,PERSONALITY,positive,"thật tình, hài hước, biết người biết ta",moderate
UgyjSbL2BBjwNYIO2_V4AaABAg,"Ê t thấy ông Ali Hoàng Dương kì kì với cả hơn thua kiểu gì ấy :)) so với dàn ca sĩ trẻ thì ông ấy dc mỗi giọng hát nhưng cứ bảo mình thiếu may mắn chứ ko tự nhìn nhận lại chính mình. Tính tình thì ganh đua với cả thảo mai. T chỉ thấy thương Quang Trung, một người rất thật tình, hài hước, biết người biết ta. Thiếu Quang Trung thì chương trình sẽ nhạt đi rất nhiều đấy vì ko còn ai quăng miếng cùng Atus nữa :face-pink-tears:",Rap Việt,TEAMWORK,negative,Thiếu Quang Trung thì chương trình sẽ nhạt đi rất nhiều,moderate
UgyjSbL2BBjwNYIO2_V4AaABAg,"Ê t thấy ông Ali Hoàng Dương kì kì với cả hơn thua kiểu gì ấy :)) so với dàn ca sĩ trẻ thì ông ấy dc mỗi giọng hát nhưng cứ bảo mình thiếu may mắn chứ ko tự nhìn nhận lại chính mình. Tính tình thì ganh đua với cả thảo mai. T chỉ thấy thương Quang Trung, một người rất thật tình, hài hước, biết người biết ta. Thiếu Quang Trung thì chương trình sẽ nhạt đi rất nhiều đấy vì ko còn ai quăng miếng cùng Atus nữa :face-pink-tears:",Quang Trung,TEAMWORK,positive,"thật tình, hài hước, biết người biết ta",moderate
UgyjSbL2BBjwNYIO2_V4AaABAg,"Ê t thấy ông Ali Hoàng Dương kì kì với cả hơn thua kiểu gì ấy :)) so với dàn ca sĩ trẻ thì ông ấy dc mỗi giọng hát nhưng cứ bảo mình thiếu may mắn chứ ko tự nhìn nhận lại chính mình. Tính tình thì ganh đua với cả thảo mai. T chỉ thấy thương Quang Trung, một người rất thật tình, hài hước, biết người biết ta. Thiếu Quang Trung thì chương trình sẽ nhạt đi rất nhiều đấy vì ko còn ai quăng miếng cùng Atus nữa :face-pink-tears:",Atus,TEAMWORK,positive,quăng miếng cùng Atus,moderate
Ugx2vpsaP77Lev9sQn94AaABAg,"Trấn Thành không đơn giản chỉ là 1 MC dẫn chương trình. Cảm giác giống như là 1 người có thể sẻ chia kinh nghiệm, đưa ra lời khuyên, nhìn thấu đc tâm sự mỗi anh trai và nối kết các anh trai làm cho ctr cuốn hút và đầy cảm xúc. Cứ bảo TT dễ khóc, mình nghĩ chắc có những khía cạnh TT nhìn ra và thấu hiểu nên cảm động mà những người khác hay khán giả k thấy thì bình thường. Như issac nhờ TT mình mới hỉu con người issac hơn.",Trấn Thành,PERSONALITY,positive,"cảm giác giống như là 1 người có thể sẻ chia kinh nghiệm, đưa ra lời khuyên, nhìn thấu đc tâm sự mỗi anh trai và nối kết các anh trai làm cho ctr cuốn hút và đầy cảm xúc",strong
Ugx2vpsaP77Lev9sQn94AaABAg,"Trấn Thành không đơn giản chỉ là 1 MC dẫn chương trình. Cảm giác giống như là 1 người có thể sẻ chia kinh nghiệm, đưa ra lời khuyên, nhìn thấu đc tâm sự mỗi anh trai và nối kết các anh trai làm cho ctr cuốn hút và đầy cảm xúc. Cứ bảo TT dễ khóc, mình nghĩ chắc có những khía cạnh TT nhìn ra và thấu hiểu nên cảm động mà những người khác hay khán giả k thấy thì bình thường. Như issac nhờ TT mình mới hỉu con người issac hơn.",Trấn Thành,PERSONALITY,positive,TT dễ khóc,moderate
Ugx2vpsaP77Lev9sQn94AaABAg,"Trấn Thành không đơn giản chỉ là 1 MC dẫn chương trình. Cảm giác giống như là 1 người có thể sẻ chia kinh nghiệm, đưa ra lời khuyên, nhìn thấu đc tâm sự mỗi anh trai và nối kết các anh trai làm cho ctr cuốn hút và đầy cảm xúc. Cứ bảo TT dễ khóc, mình nghĩ chắc có những khía cạnh TT nhìn ra và thấu hiểu nên cảm động mà những người khác hay khán giả k thấy thì bình thường. Như issac nhờ TT mình mới hỉu con người issac hơn.",Isaac,PERSONALITY,positive,Như issac nhờ TT mình mới hỉu con người issac hơn,moderate
UgzcgKbjYEr0sdymR-l4AaABAg,"Thật sự để mà nói là quá hay. Ngay từ đầu mình không có ấn tượng với mấy chương trình của Việt Nam làm lắm, cũng có theo dõi ATSH trên nền tảng T nhưng chỉ quan tâm đến một số cá thể hài và nổi bật thôi. Từ tập 1-6 không để lại cho mình ấn tượng mấy, chắc chỉ có bài Hút hay Catch me if you can, nhưng tập này quá bùng nổ. Không thể chê bất cứ bài nào hay bất cứ anh trai nào. QUÁ ĐẸP, QUÁ GIỎI, QUÁ CHÁY ĐI ATSH OWIIII!!!!",ATSH,PERFORMANCE,positive,bài nào hay anh trai nào,strong
UgzcgKbjYEr0sdymR-l4AaABAg,"Thật sự để mà nói là quá hay. Ngay từ đầu mình không có ấn tượng với mấy chương trình của Việt Nam làm lắm, cũng có theo dõi ATSH trên nền tảng T nhưng chỉ quan tâm đến một số cá thể hài và nổi bật thôi. Từ tập 1-6 không để lại cho mình ấn tượng mấy, chắc chỉ có bài Hút hay Catch me if you can, nhưng tập này quá bùng nổ. Không thể chê bất cứ bài nào hay bất cứ anh trai nào. QUÁ ĐẸP, QUÁ GIỎI, QUÁ CHÁY ĐI ATSH OWIIII!!!!",ATSH,GENERAL,positive,"QUÁ ĐẸP, QUÁ GIỎI, QUÁ CHÁY ĐI ATSH OWIIII!!!!",strong
UgzQdTPydDi5IljEaCh4AaABAg,"Nhìn phản ứng của các anh trai trước ngưỡng cửa chia ly mới thấy rõ tính cách của từng người. Ấn tượng nhất với HIEUTHUHAI vì sự điềm đạm, khóe mắt đỏ hoe vì xúc động, ánh mắt thể hiện rõ sự hụt hẫng và tiếc nuối dù các anh trai bị loại ko phải cùng team. Đó là sự đồng cảm vì tình bằng hữu, tình anh em…vượt lên khỏi giới hạn của sự ganh đua, hơn thua trong Game. Rất trân trọng và quý mến các anh trai nhiều, nhất là HTH!",HIEUTHUHAI,PERSONALITY,positive,"sự điềm đạm, khóe mắt đỏ hoe vì xúc động, ánh mắt thể hiện rõ sự hụt hẫng và tiếc nuối",moderate
UgzQdTPydDi5IljEaCh4AaABAg,"Nhìn phản ứng của các anh trai trước ngưỡng cửa chia ly mới thấy rõ tính cách của từng người. Ấn tượng nhất với HIEUTHUHAI vì sự điềm đạm, khóe mắt đỏ hoe vì xúc động, ánh mắt thể hiện rõ sự hụt hẫng và tiếc nuối dù các anh trai bị loại ko phải cùng team. Đó là sự đồng cảm vì tình bằng hữu, tình anh em…vượt lên khỏi giới hạn của sự ganh đua, hơn thua trong Game. Rất trân trọng và quý mến các anh trai nhiều, nhất là HTH!",các anh trai,PERSONALITY,positive,"ấn tượng nhất với HIEUTHUHAI vì sự điềm đạm, khóe mắt đỏ hoe vì xúc động, ánh mắt thể hiện rõ sự hụt hẫng và tiếc nuối",moderate
UgzQdTPydDi5IljEaCh4AaABAg,"Nhìn phản ứng của các anh trai trước ngưỡng cửa chia ly mới thấy rõ tính cách của từng người. Ấn tượng nhất với HIEUTHUHAI vì sự điềm đạm, khóe mắt đỏ hoe vì xúc động, ánh mắt thể hiện rõ sự hụt hẫng và tiếc nuối dù các anh trai bị loại ko phải cùng team. Đó là sự đồng cảm vì tình bằng hữu, tình anh em…vượt lên khỏi giới hạn của sự ganh đua, hơn thua trong Game. Rất trân trọng và quý mến các anh trai nhiều, nhất là HTH!",các anh trai,PERSONALITY,positive,"rất trân trọng và quý mến các anh trai nhiều, nhất là HTH",strong
UgwQ0vmrrmSLUyMLpp14AaABAg,"Hông ấy đưa 16 anh trai debut luôn dc ko, chứ ai cũng đam mê, ai cũng cống hiến, ai cũng tài năng, ai cũng máu lửa, ai cũng nhiệt thành mang âm nhạc đến gần hơn với khán giả. Thấy ai cũng tỏa sáng hơn rất nhiều trong chương trình này, có lẽ ngoài tài năng của các bạn, ngoài sự công nhận của khán giả, thì độ nhận diện nhiều hơn của các anh trai cũng nhờ chương trình & Trấn Thành tô highlights lên rất nhiều. Trân quý 💗🫶🏻",Hông ấy,TEAMWORK,positive,"ai cũng đam mê, ai cũng cống hiến, ai cũng tài năng, ai cũng máu lửa, ai cũng nhiệt thành mang âm nhạc đến gần hơn với khán giả",moderate
UgwQ0vmrrmSLUyMLpp14AaABAg,"Hông ấy đưa 16 anh trai debut luôn dc ko, chứ ai cũng đam mê, ai cũng cống hiến, ai cũng tài năng, ai cũng máu lửa, ai cũng nhiệt thành mang âm nhạc đến gần hơn với khán giả. Thấy ai cũng tỏa sáng hơn rất nhiều trong chương trình này, có lẽ ngoài tài năng của các bạn, ngoài sự công nhận của khán giả, thì độ nhận diện nhiều hơn của các anh trai cũng nhờ chương trình & Trấn Thành tô highlights lên rất nhiều. Trân quý 💗🫶🏻",Hông ấy,TEAMWORK,positive,thấy ai cũng tỏa sáng hơn rất nhiều trong chương trình này,moderate
UgwQ0vmrrmSLUyMLpp14AaABAg,"Hông ấy đưa 16 anh trai debut luôn dc ko, chứ ai cũng đam mê, ai cũng cống hiến, ai cũng tài năng, ai cũng máu lửa, ai cũng nhiệt thành mang âm nhạc đến gần hơn với khán giả. Thấy ai cũng tỏa sáng hơn rất nhiều trong chương trình này, có lẽ ngoài tài năng của các bạn, ngoài sự công nhận của khán giả, thì độ nhận diện nhiều hơn của các anh trai cũng nhờ chương trình & Trấn Thành tô highlights lên rất nhiều. Trân quý 💗🫶🏻",Trấn Thành,STAGE_PRODUCTION,positive,Trấn Thành tô highlights lên rất nhiều,moderate
UgwQ0vmrrmSLUyMLpp14AaABAg,"Hông ấy đưa 16 anh trai debut luôn dc ko, chứ ai cũng đam mê, ai cũng cống hiến, ai cũng tài năng, ai cũng máu lửa, ai cũng nhiệt thành mang âm nhạc đến gần hơn với khán giả. Thấy ai cũng tỏa sáng hơn rất nhiều trong chương trình này, có lẽ ngoài tài năng của các bạn, ngoài sự công nhận của khán giả, thì độ nhận diện nhiều hơn của các anh trai cũng nhờ chương trình & Trấn Thành tô highlights lên rất nhiều. Trân quý 💗🫶🏻",Rap Việt,SHOW_FORMAT,positive,chương trình,moderate
UgwQ0vmrrmSLUyMLpp14AaABAg,"Hông ấy đưa 16 anh trai debut luôn dc ko, chứ ai cũng đam mê, ai cũng cống hiến, ai cũng tài năng, ai cũng máu lửa, ai cũng nhiệt thành mang âm nhạc đến gần hơn với khán giả. Thấy ai cũng tỏa sáng hơn rất nhiều trong chương trình này, có lẽ ngoài tài năng của các bạn, ngoài sự công nhận của khán giả, thì độ nhận diện nhiều hơn của các anh trai cũng nhờ chương trình & Trấn Thành tô highlights lên rất nhiều. Trân quý 💗🫶🏻",Rap Việt,STAGE_PRODUCTION,positive,chương trình,moderate
Ugx4yjzwtIlQKEZAeQt4AaABAg,"Cái khúc A Tus đi vào, Quang Trung hỏi ngay con heo của ai dợ? Là con heo của Phạm Đình Thái Ngân. Quang Trung nhạy bén dễ sợ, mà A Tus lúc đó chắc cũng đang buồn lắm, và Thái Ngân chắc cũng quý A Tus lắm. Đến lúc Anh Duy vs Thái Ngân tâm sự chuyện làm nghề ko thuận lợi, nhìn mặt A Li, A.P, Quang Trung bần thần, chắc là vừa buồn cho những người bị loại, vừa nghĩ đến con đường làm nghề của bản thân mà đồng cảm =(((((((",A Tus,PERFORMANCE,neutral,cái khúc A Tus đi vào,mild
Ugx4yjzwtIlQKEZAeQt4AaABAg,"Cái khúc A Tus đi vào, Quang Trung hỏi ngay con heo của ai dợ? Là con heo của Phạm Đình Thái Ngân. Quang Trung nhạy bén dễ sợ, mà A Tus lúc đó chắc cũng đang buồn lắm, và Thái Ngân chắc cũng quý A Tus lắm. Đến lúc Anh Duy vs Thái Ngân tâm sự chuyện làm nghề ko thuận lợi, nhìn mặt A Li, A.P, Quang Trung bần thần, chắc là vừa buồn cho những người bị loại, vừa nghĩ đến con đường làm nghề của bản thân mà đồng cảm =(((((((",Quang Trung,PERSONALITY,positive,Quang Trung nhạy bén dễ sợ,strong
Ugx4yjzwtIlQKEZAeQt4AaABAg,"Cái khúc A Tus đi vào, Quang Trung hỏi ngay con heo của ai dợ? Là con heo của Phạm Đình Thái Ngân. Quang Trung nhạy bén dễ sợ, mà A Tus lúc đó chắc cũng đang buồn lắm, và Thái Ngân chắc cũng quý A Tus lắm. Đến lúc Anh Duy vs Thái Ngân tâm sự chuyện làm nghề ko thuận lợi, nhìn mặt A Li, A.P, Quang Trung bần thần, chắc là vừa buồn cho những người bị loại, vừa nghĩ đến con đường làm nghề của bản thân mà đồng cảm =(((((((",Phạm Đình Thái Ngân,PERSONALITY,positive,Thái Ngân chắc cũng quý A Tus lắm,moderate
Ugx4yjzwtIlQKEZAeQt4AaABAg,"Cái khúc A Tus đi vào, Quang Trung hỏi ngay con heo của ai dợ? Là con heo của Phạm Đình Thái Ngân. Quang Trung nhạy bén dễ sợ, mà A Tus lúc đó chắc cũng đang buồn lắm, và Thái Ngân chắc cũng quý A Tus lắm. Đến lúc Anh Duy vs Thái Ngân tâm sự chuyện làm nghề ko thuận lợi, nhìn mặt A Li, A.P, Quang Trung bần thần, chắc là vừa buồn cho những người bị loại, vừa nghĩ đến con đường làm nghề của bản thân mà đồng cảm =(((((((",A Li,PERSONALITY,neutral,nhìn mặt A Li,mild
Ugx4yjzwtIlQKEZAeQt4AaABAg,"Cái khúc A Tus đi vào, Quang Trung hỏi ngay con heo của ai dợ? Là con heo của Phạm Đình Thái Ngân. Quang Trung nhạy bén dễ sợ, mà A Tus lúc đó chắc cũng đang buồn lắm, và Thái Ngân chắc cũng quý A Tus lắm. Đến lúc Anh Duy vs Thái Ngân tâm sự chuyện làm nghề ko thuận lợi, nhìn mặt A Li, A.P, Quang Trung bần thần, chắc là vừa buồn cho những người bị loại, vừa nghĩ đến con đường làm nghề của bản thân mà đồng cảm =(((((((",A.P,PERSONALITY,neutral,nhìn mặt A.P,mild
Ugx4yjzwtIlQKEZAeQt4AaABAg,"Cái khúc A Tus đi vào, Quang Trung hỏi ngay con heo của ai dợ? Là con heo của Phạm Đình Thái Ngân. Quang Trung nhạy bén dễ sợ, mà A Tus lúc đó chắc cũng đang buồn lắm, và Thái Ngân chắc cũng quý A Tus lắm. Đến lúc Anh Duy vs Thái Ngân tâm sự chuyện làm nghề ko thuận lợi, nhìn mặt A Li, A.P, Quang Trung bần thần, chắc là vừa buồn cho những người bị loại, vừa nghĩ đến con đường làm nghề của bản thân mà đồng cảm =(((((((",Quang Trung,PERSONALITY,sympathetic,"Quang Trung bần thần, chắc là vừa buồn cho những người bị loại, vừa nghĩ đến con đường làm nghề của bản thân mà đồng cảm",strong
UgyGIaP7qvaj12cipJN4AaABAg.AJ1Xy3HMKeDAKCuM2uzuKt,"Tại vì Vũ Thịnh chơi ngu công khai bạn gái giữa show rồi còn i love u các kiểu trên stage, lố quá lố, mất hết điểm bình chọn cá nhân cũng ko oan =))) tham gia chương trình này thì xác định 70% đi tiếp hay bị loại đa số do fan đông hay ko quyết định + thêm hảo cảm người đi đường, 30% là do tài năng, mà làm quả vậy thì mất sạch. Chứ hồi livestage 1 công bố kết quả điểm bình chọn cá nhân vẫn cao, trên 200 mấy điểm ko nhớ",Vũ Thịnh,PERSONALITY,negative,"chơi ngu công khai bạn gái giữa show rồi còn i love u các kiểu trên stage, lố quá lố, mất hết điểm bình chọn cá nhân",strong
UgyGIaP7qvaj12cipJN4AaABAg.AJ1Xy3HMKeDAKCuM2uzuKt,"Tại vì Vũ Thịnh chơi ngu công khai bạn gái giữa show rồi còn i love u các kiểu trên stage, lố quá lố, mất hết điểm bình chọn cá nhân cũng ko oan =))) tham gia chương trình này thì xác định 70% đi tiếp hay bị loại đa số do fan đông hay ko quyết định + thêm hảo cảm người đi đường, 30% là do tài năng, mà làm quả vậy thì mất sạch. Chứ hồi livestage 1 công bố kết quả điểm bình chọn cá nhân vẫn cao, trên 200 mấy điểm ko nhớ",Rap Việt,SHOW_FORMAT,negative,"tham gia chương trình này thì xác định 70% đi tiếp hay bị loại đa số do fan đông hay ko quyết định + thêm hảo cảm người đi đường, 30% là do tài năng, mà làm quả vậy thì mất sạch",moderate
UgygzEG-HheBVTKCSJB4AaABAg,"Mình cứ nghĩ sau cái màn lựa chọn thành viên cho đội khá khó khăn của Quân Ap, thì bài hát sẽ không mấy nổi bật ( ko ph là mình chê tài năng của mấy ảnh nha😭 ) nhưng mà khi bài hát ấy cất lên, tr oi cảm xúc thật sự, hay điên, mình ph nghe đi nghe lại, cày đi cày lại cái tập 7 này, thật sự là thương Quân Ap vì ảnh hiền, dốc hết sức thuyết phục thành viên nhưng vẫn ko như anh mong muốn, thương cho sự cố gắng của team😭",Quân Ap,PERFORMANCE,positive,"tr oi cảm xúc thật sự, hay điên",strong
UgygzEG-HheBVTKCSJB4AaABAg,"Mình cứ nghĩ sau cái màn lựa chọn thành viên cho đội khá khó khăn của Quân Ap, thì bài hát sẽ không mấy nổi bật ( ko ph là mình chê tài năng của mấy ảnh nha😭 ) nhưng mà khi bài hát ấy cất lên, tr oi cảm xúc thật sự, hay điên, mình ph nghe đi nghe lại, cày đi cày lại cái tập 7 này, thật sự là thương Quân Ap vì ảnh hiền, dốc hết sức thuyết phục thành viên nhưng vẫn ko như anh mong muốn, thương cho sự cố gắng của team😭",Quân Ap,PERSONALITY,sympathetic,"thương Quân Ap vì ảnh hiền, dốc hết sức thuyết phục thành viên",moderate
UgygzEG-HheBVTKCSJB4AaABAg,"Mình cứ nghĩ sau cái màn lựa chọn thành viên cho đội khá khó khăn của Quân Ap, thì bài hát sẽ không mấy nổi bật ( ko ph là mình chê tài năng của mấy ảnh nha😭 ) nhưng mà khi bài hát ấy cất lên, tr oi cảm xúc thật sự, hay điên, mình ph nghe đi nghe lại, cày đi cày lại cái tập 7 này, thật sự là thương Quân Ap vì ảnh hiền, dốc hết sức thuyết phục thành viên nhưng vẫn ko như anh mong muốn, thương cho sự cố gắng của team😭",Quân Ap,TEAMWORK,negative,thương cho sự cố gắng của team,moderate
UgwE8xTZrTJCt9jVqNV4AaABAg,"Thấy mỗi người bình luận, mình cũng muốn viết vài dòng. Mình thấy a trấn Thành đóng góp ý kiến cho từng a trai rất hay, những câu nói mình cũng muốn lấy làm động viên mình. Mình cũng muốn có được lời khuyên từ anh trấn Thành, nhưng chỉ là 1 người bình thường thôi, điều đó chắc là không thể. Chúc cho chương trình thành công rực rỡ. Mong chương trình sẽ luôn mời a trấn Thành làm MC, vì a ấy dẫn chương trình rất hay ạ",trấn Thành,PERSONALITY,positive,đóng góp ý kiến cho từng a trai rất hay,moderate
UgwE8xTZrTJCt9jVqNV4AaABAg,"Thấy mỗi người bình luận, mình cũng muốn viết vài dòng. Mình thấy a trấn Thành đóng góp ý kiến cho từng a trai rất hay, những câu nói mình cũng muốn lấy làm động viên mình. Mình cũng muốn có được lời khuyên từ anh trấn Thành, nhưng chỉ là 1 người bình thường thôi, điều đó chắc là không thể. Chúc cho chương trình thành công rực rỡ. Mong chương trình sẽ luôn mời a trấn Thành làm MC, vì a ấy dẫn chương trình rất hay ạ",trấn Thành,SHOW_FORMAT,positive,dẫn chương trình rất hay,moderate
UgwE8xTZrTJCt9jVqNV4AaABAg,"Thấy mỗi người bình luận, mình cũng muốn viết vài dòng. Mình thấy a trấn Thành đóng góp ý kiến cho từng a trai rất hay, những câu nói mình cũng muốn lấy làm động viên mình. Mình cũng muốn có được lời khuyên từ anh trấn Thành, nhưng chỉ là 1 người bình thường thôi, điều đó chắc là không thể. Chúc cho chương trình thành công rực rỡ. Mong chương trình sẽ luôn mời a trấn Thành làm MC, vì a ấy dẫn chương trình rất hay ạ",Rap Việt,GENERAL,positive,chương trình thành công rực rỡ,strong
UgzDpCUPHt3swa-aqYJ4AaABAg,"Mee Captain vs Rhyder nhất chương trình luonn ý. Cả 2 ảnh đều giỏi, Captain mới 21 tuổi mà đã được tgia 3 chương trình lớn, chứng tỏ là rất có niềm đam mê và yêu âm nhạc. Cũng nhờ 1 phần của chương trình atsh này mà Cap thành công hơn rất nhiều. Còn rhyder từ bé đã phải đi lao động, kéo xe rác cùng mẹ nhưng với sự nỗ lực, chăm chỉ và quyết tâm theo đuổi ước mơ của Rhy thì thành công với Rhy là rất xứng đáng ruii!!!",Captain,PERFORMANCE,positive,"Captain mới 21 tuổi mà đã được gia 3 chương trình lớn, chứng tỏ là rất có niềm đam mê và yêu âm nhạc",moderate
UgzDpCUPHt3swa-aqYJ4AaABAg,"Mee Captain vs Rhyder nhất chương trình luonn ý. Cả 2 ảnh đều giỏi, Captain mới 21 tuổi mà đã được tgia 3 chương trình lớn, chứng tỏ là rất có niềm đam mê và yêu âm nhạc. Cũng nhờ 1 phần của chương trình atsh này mà Cap thành công hơn rất nhiều. Còn rhyder từ bé đã phải đi lao động, kéo xe rác cùng mẹ nhưng với sự nỗ lực, chăm chỉ và quyết tâm theo đuổi ước mơ của Rhy thì thành công với Rhy là rất xứng đáng ruii!!!",Captain,STAGE_PRODUCTION,positive,cũng nhờ 1 phần của chương trình atsh này mà Cap thành công hơn rất nhiều,moderate
